crash_date,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1
2021-04-09 00:00:00.0000000,"CHAUNCEY STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407891,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"MYRTLE AVENUE",1,0,0,0,1,0,0,0,"Unspecified","Unspecified",4407647,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"NORTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407909,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"VAN WYCK EXPWY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407439,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"PARK AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407604,"Sedan"
2021-04-15 00:00:00.0000000,"EAST 206 STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407752,"Sedan"
2021-04-14 00:00:00.0000000,"WOODHAVEN BOULEVARD",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4407380,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"CHURCH AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408037,"Sedan"
2021-04-11 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4408416,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407549,"Sedan"
2021-04-15 00:00:00.0000000,"MAJOR DEEGAN EXPRESSWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408002,"Sedan"
2021-04-14 00:00:00.0000000,"STUYVESANT AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4408227,"Taxi"
2021-04-13 00:00:00.0000000,"MYRTLE AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4408262,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"EAST GUN HILL ROAD",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407897,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"MAJOR DEEGAN EXPRESSWAY",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Following Too Closely",4408187,"Sedan"
2021-04-16 00:00:00.0000000,"COLUMBUS AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407975,"Sedan"
2021-04-16 00:00:00.0000000,"WEST 181 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408164,"Sedan"
2021-04-16 00:00:00.0000000,"BRONX WHITESTONE BRIDGE",2,0,0,0,0,0,2,0,"Following Too Closely","Unspecified",4407910,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"NEWPORT STREET",0,0,0,0,0,0,0,0,"Unspecified",,4408085,"Sedan"
2021-04-16 00:00:00.0000000,"5 AVENUE",1,0,0,0,1,0,0,0,"Unsafe Lane Changing","Unspecified",4408250,"Sedan"
2021-04-15 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified",4408028,"Sedan"
2021-04-14 00:00:00.0000000,"38 AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407580,"Sedan"
2021-04-14 00:00:00.0000000,"TELLER AVENUE",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4408302,"Sedan"
2021-04-14 00:00:00.0000000,"ATTORNEY STREET",0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",4407400,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408128,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"Beadle Street",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407806,"Pick-up Truck"
2021-04-15 00:00:00.0000000,"UNDERCLIFF AVENUE",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4408194,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"CROSS BRONX EXPY",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408289,"Box Truck"
2021-04-16 00:00:00.0000000,"JAMAICA AVENUE",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4407953,"Station Wagon/Sport Utility Vehicle"
2021-04-06 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Outside Car Distraction","Driver Inattention/Distraction",4408391,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408204,"Sedan"
2021-04-01 00:00:00.0000000,"2 AVENUE",0,0,0,0,0,0,0,0,"Turning Improperly","Turning Improperly",4407870,"Sedan"
2021-04-14 00:00:00.0000000,"EAST 184 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4407524,"Sedan"
2021-04-16 00:00:00.0000000,"MANHATTAN AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408353,"Lift Boom"
2021-04-14 00:00:00.0000000,"EAST 128 STREET",1,0,0,0,0,0,1,0,"Alcohol Involvement",,4407243,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Reaction to Uninvolved Vehicle","Following Too Closely",4407445,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408056,"Sedan"
2021-04-14 00:00:00.0000000,"LENOX ROAD",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",4407327,"Sedan"
2021-04-16 00:00:00.0000000,"155 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407784,"Sedan"
2021-04-14 00:00:00.0000000,"MYRTLE AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407928,"Bike"
2021-04-06 00:00:00.0000000,"BEDFORD AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4408107,"Bus"
2021-09-10 00:00:00.0000000,"FRANCIS LEWIS BOULEVARD",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4456830,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407454,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407372,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",4407444,"Station Wagon/Sport Utility Vehicle"
2021-04-13 00:00:00.0000000,"BELT PARKWAY",2,0,0,0,0,0,2,0,"Following Too Closely","Following Too Closely",4407756,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"WEST 79 STREET",1,0,1,0,0,0,0,0,"Passing Too Closely",,4407620,"Sedan"
2021-04-14 00:00:00.0000000,"LIBERTY AVENUE",6,0,0,0,0,0,6,0,"Reaction to Uninvolved Vehicle","Unspecified",4407412,"Taxi"
2021-04-15 00:00:00.0000000,"CROSS ISLAND PARKWAY",0,0,0,0,0,0,0,0,"Unspecified",,4407633,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"WEST 42 STREET",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4407119,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"SILVER STREET",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",4407660,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"MC DONALD AVENUE",1,0,0,0,0,0,1,0,"Illnes",,4408154,"Sedan"
2021-04-04 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4407773,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407567,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407938,"Pick-up Truck"
2021-04-16 00:00:00.0000000,"93 STREET",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4407713,"Sedan"
2021-04-11 00:00:00.0000000,"GRAND CENTRAL PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408017,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",4408208,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"SOUTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4408043,"Sedan"
2021-03-28 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Unspecified",,4408233,"Station Wagon/Sport Utility Vehicle"
2021-04-12 00:00:00.0000000,"144 STREET",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4407990,"Sedan"
2021-04-02 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4408079,"Sedan"
2021-04-16 00:00:00.0000000,"GRAND CENTRAL PKWY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4408217,"Sedan"
2021-04-16 00:00:00.0000000,"GREENPOINT AVENUE",1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408331,"Sedan"
2021-04-15 00:00:00.0000000,"2 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",,4407698,"Station Wagon/Sport Utility Vehicle"
2021-04-10 00:00:00.0000000,"STONE AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407825,"Sedan"
2021-04-12 00:00:00.0000000,"THROGS NECK BRIDGE",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4408411,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"SCHENECTADY AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408122,"Station Wagon/Sport Utility Vehicle"
2021-04-11 00:00:00.0000000,"2 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407838,"Sedan"
2021-09-11 00:00:00.0000000,"SHORE PARKWAY",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4456364,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"HUTCHINSON RIVER PARKWAY",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Passing or Lane Usage Improper",4407948,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407843,"Sedan"
2021-04-15 00:00:00.0000000,"WEST 135 STREET",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4407515,"Taxi"
2021-04-14 00:00:00.0000000,"BATH AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4407312,"Sedan"
2021-04-14 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Unsafe Speed","Unsafe Lane Changing",4407314,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407489,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BELT PARKWAY",0,0,0,0,0,0,0,0,"Unsafe Speed",,4407656,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"WEBB AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407332,"Sedan"
2021-04-14 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4407506,"Taxi"
2021-04-14 00:00:00.0000000,"FDR DRIVE",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4408401,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",4407677,"Sedan"
2021-04-14 00:00:00.0000000,"39 STREET",1,0,1,0,0,0,0,0,"Reaction to Uninvolved Vehicle",,4407359,"Sedan"
2021-04-16 00:00:00.0000000,"SHORE PARKWAY",0,0,0,0,0,0,0,0,"Unspecified",,4408060,"Sedan"
2021-04-15 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",,4407533,"Sedan"
2021-04-08 00:00:00.0000000,"ATLANTIC AVENUE",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4408266,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407696,"Sedan"
2021-04-14 00:00:00.0000000,"EAST 135 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407261,"Tractor Truck Diesel"
2021-04-16 00:00:00.0000000,,1,0,0,0,1,0,0,0,"Unspecified","Unspecified",4407857,"Sedan"
2021-04-14 00:00:00.0000000,"JUNIUS STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4407490,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"FRESH POND ROAD",1,0,0,0,0,0,1,0,"Unspecified",,4407788,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408379,"Station Wagon/Sport Utility Vehicle"
2021-04-13 00:00:00.0000000,"EAST 53 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408103,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"CRESCENT STREET",1,0,0,0,1,0,0,0,"Unspecified",,4408076,"Bike"
2021-04-12 00:00:00.0000000,"CONEY ISLAND AVENUE",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408049,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BEVERLEY ROAD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407527,"Sedan"
2021-04-12 00:00:00.0000000,"ALLERTON AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular",,4407836,"Sedan"
2021-04-16 00:00:00.0000000,"TROY AVENUE",1,0,1,0,0,0,0,0,"Unspecified",,4408274,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"RICHMOND AVENUE",1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified",4407547,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4407815,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408375,"Sedan"
2021-04-14 00:00:00.0000000,"EAST 37 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407279,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407331,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"WILLOW AVENUE",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",4407686,"Sedan"
2021-04-15 00:00:00.0000000,"FDR DRIVE",0,0,0,0,0,0,0,0,"Pavement Slippery","Following Too Closely",4408398,"Sedan"
2021-04-16 00:00:00.0000000,"EAST 98 STREET",0,0,0,0,0,0,0,0,"Unspecified",,4408066,"Sedan"
2021-04-16 00:00:00.0000000,"DE KALB AVENUE",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408309,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"NEW LOTS AVENUE",1,0,1,0,0,0,0,0,"Unspecified",,4408068,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"CROSS ISLAND PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407691,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BUSHWICK AVENUE",1,0,0,0,1,0,0,0,"Following Too Closely","Unspecified",4407353,"Bike"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",4407433,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"WEST FORDHAM ROAD",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Traffic Control Disregarded",4407679,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Other Vehicular",,4407566,"Sedan"
2021-04-16 00:00:00.0000000,"171 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408026,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407651,"Sedan"
2021-04-14 00:00:00.0000000,"43 STREET",1,0,1,0,0,0,0,0,"Unspecified",,4407296,"Sedan"
2021-04-16 00:00:00.0000000,"ARLENE COURT",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407826,"Sedan"
2021-04-16 00:00:00.0000000,"BROOKLYN BATTERY TUNNEL",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4408186,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"CROSS ISLAND PARKWAY",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407368,"Bus"
2021-04-13 00:00:00.0000000,"LEONARD STREET",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407804,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"ROOSEVELT AVENUE",0,0,0,0,0,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",4407242,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"PARK AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407858,"Sedan"
2021-04-16 00:00:00.0000000,,1,0,1,0,0,0,0,0,"Unspecified",,4407795,"Sedan"
2021-04-14 00:00:00.0000000,"91 AVENUE",1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",4407347,"Sedan"
2016-04-16 00:00:00.0000000,"WEST 17 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408059,"Sedan"
2021-04-16 00:00:00.0000000,"NORTH CONDUIT AVENUE",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4407715,"Sedan"
2021-04-10 00:00:00.0000000,"RALPH AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408114,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"BRONX WHITESTONE BRIDGE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407480,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Passing Too Closely",4408312,"Bus"
2021-04-15 00:00:00.0000000,"54 AVENUE",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",4407922,"Sedan"
2021-04-14 00:00:00.0000000,"LINCOLN AVENUE",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",4407342,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"VERRAZANO BRIDGE UPPER",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407882,"Sedan"
2021-04-15 00:00:00.0000000,"BLAKE AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407748,"Sedan"
2021-04-15 00:00:00.0000000,"38 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407619,"Pick-up Truck"
2021-04-14 00:00:00.0000000,"TRIBOROUGH BRIDGE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407534,"Sedan"
2021-04-06 00:00:00.0000000,"PUTNAM AVENUE",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408297,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"VAN WYCK EXPWY",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",4407763,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"WEBSTER AVENUE",0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",4408005,"Sedan"
2021-04-14 00:00:00.0000000,"Leonard street",1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",4407390,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"BRUCKNER EXPRESSWAY",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",4407504,"Station Wagon/Sport Utility Vehicle"
2021-04-06 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4408231,"Sedan"
2021-04-09 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408106,"Sedan"
2021-04-15 00:00:00.0000000,"122 AVENUE",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",,4407542,"Sedan"
2021-03-25 00:00:00.0000000,"73 PLACE",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Failure to Yield Right-of-Way",4407819,"Sedan"
2021-04-15 00:00:00.0000000,"BRONX RIVER PARKWAY",0,0,0,0,0,0,0,0,"Unspecified",,4407523,"Sedan"
2021-04-14 00:00:00.0000000,"MAJOR DEEGAN EXPRESSWAY",2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Following Too Closely",4407428,"Station Wagon/Sport Utility Vehicle"
2021-04-10 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408257,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"VAN WYCK EXPWY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407595,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"INGRAHAM STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407672,"Tractor Truck Diesel"
2021-04-16 00:00:00.0000000,"GREENPOINT AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407832,"Sedan"
2021-04-14 00:00:00.0000000,"65 STREET",2,0,0,0,0,0,2,0,"Unspecified","Unspecified",4407384,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"QUEENS PLAZA NORTH",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,4408387,
2020-04-15 00:00:00.0000000,"GOWANUS EXPY (BQE)",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407790,"Sedan"
2021-04-15 00:00:00.0000000,"118 AVENUE",3,0,0,0,0,0,3,0,"Unspecified","Unspecified",4407612,"Station Wagon/Sport Utility Vehicle"
2021-04-08 00:00:00.0000000,"WEST 125 STREET",1,0,0,0,1,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",4407775,"Bike"
2021-04-16 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407864,"Sedan"
2021-04-14 00:00:00.0000000,"JACKIE ROBINSON PKWY",0,0,0,0,0,0,0,0,"Driverless/Runaway Vehicle",,4407379,"Sedan"
2021-04-14 00:00:00.0000000,"GERALD COURT",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408054,"Sedan"
2021-04-14 00:00:00.0000000,"WEST FORDHAM ROAD",0,0,0,0,0,0,0,0,"Unsafe Speed",,4407156,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"CROSS ISLAND PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407634,"Station Wagon/Sport Utility Vehicle"
2021-04-13 00:00:00.0000000,"119 AVENUE",1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",4408389,"Sedan"
2021-04-14 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407724,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4407942,"Station Wagon/Sport Utility Vehicle"
2021-07-09 00:00:00.0000000,"WILLIAMSBRIDGE ROAD",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Other Vehicular",4456714,"Sedan"
2021-04-16 00:00:00.0000000,"SHERMAN AVENUE",1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",4408197,"E-Bike"
2021-04-15 00:00:00.0000000,"RICHMOND ROAD",1,0,0,0,0,0,1,0,"Driver Inexperience","Turning Improperly",4407847,"Station Wagon/Sport Utility Vehicle"
2021-04-14 00:00:00.0000000,"LONG ISLAND EXPRESSWAY",0,0,0,0,0,0,0,0,"Unspecified",,4407403,"Sedan"
2021-04-15 00:00:00.0000000,"AVENUE D",0,0,0,0,0,0,0,0,"Unspecified",,4408120,"Sedan"
2021-04-15 00:00:00.0000000,"EAST 96 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407703,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,"23 AVENUE",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","View Obstructed/Limited",4407668,"Sedan"
2021-04-14 00:00:00.0000000,"PITKIN AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4407570,"Sedan"
2021-04-10 00:00:00.0000000,"REMSEN AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4408101,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"SOUTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",4407898,"Sedan"
2021-04-16 00:00:00.0000000,,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",4407800,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"87 STREET",0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",4407917,"Sedan"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408151,"Station Wagon/Sport Utility Vehicle"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",4407758,"Sedan"
2021-04-16 00:00:00.0000000,"FDR DRIVE",4,0,0,0,0,0,4,0,"Pavement Slippery","Pavement Slippery",4407780,"Sedan"
2021-04-16 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",4408034,"Box Truck"
2021-04-16 00:00:00.0000000,"GLENWOOD ROAD",2,0,0,0,0,0,2,0,"Unsafe Speed","Turning Improperly",4407998,"Sedan"
2021-04-15 00:00:00.0000000,"BREWER BOULEVARD",1,0,0,0,0,0,1,0,"Aggressive Driving/Road Rage","Unspecified",4407410,"scooter"
2021-04-15 00:00:00.0000000,,0,0,0,0,0,0,0,0,"Unspecified",,4408112,"Station Wagon/Sport Utility Vehicle"
2021-04-16 00:00:00.0000000,"PENNSYLVANIA AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",4407731,"Sedan"
2021-04-13 00:00:00.0000000,"EAST 241 STREET",2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",4408095,"Sedan"
